,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
26,3.6487627,2.8675601,3.693543,10.7851305,10.221239,14.457844,0.0,8.239646,0.0,4.6494384,10.024143,0.76552683,0.8829475,0.0,5.629097,9.935848,5.564748,13.258054,1.6569686,2.0059478,5.37502,4.1993012,4.393493,1.2394587,11.147594,4.8459816,0.0,5.325225,0.61745167,5.623045,6.4294105,1.7153088,4.836348,3.6590705,0.0,0.0,5.967571,0.8056825,5.780966,14.759265,3.7319343,0.0,5.557124,0.0,9.281203,11.442357,5.3594584,2.101574,0.0,7.118183,5.483631,0.0,8.419512,3.669078,0.80129766,0.0,3.6618307,11.043275,3.298726,11.843166,2.1846142,6.579611,0.0,9.768137,12.493345,3.8559368,10.6758795,0.0,-9.512292,-14.927031,-2.9000392,-7.692251,-6.0466104,-16.46403,-17.36275,-11.776344,-0.7589765,-4.4002256,-8.233728,-11.179977
27,19.598047,3.320213,0.0,6.0020204,8.042394,1.6588367,0.8743922,5.9429207,2.1992996,4.4131575,1.0974,9.462266,0.0,2.8091245,0.94271624,0.0,3.9950907,3.591476,5.8900805,2.5128734,6.7485824,0.0,0.0,1.8974156,7.057793,3.9575999,2.316175,0.932568,0.0,14.012785,7.084758,3.9225492,0.0,1.7024184,4.0954113,6.2134075,1.4381388,4.571957,3.693884,14.93069,7.321943,1.6943549,8.533071,7.428363,4.5362263,2.7692,1.5748079,3.2549286,6.4079623,4.4422965,4.6539516,2.410137,5.9437547,8.402633,0.0,10.78417,1.8671799,9.489364,8.735718,1.1657697,1.5171206,6.9050364,6.1780295,12.231829,5.401543,8.462185,8.267612,0.0,-3.759739,-0.0,-2.85931,-8.592426,-1.1837598,-18.817894,-0.0,-3.6018317,-6.461156,-15.3437605,-0.0,-2.2279701
28,3.416885,16.620487,0.0,7.5622873,12.868631,1.8859712,1.6193391,9.487128,2.0580378,8.12616,2.8232338,0.6234912,2.021785,9.785862,1.5770581,4.9275136,5.3791676,9.196449,2.5884643,6.7272105,0.0,9.024519,0.0,7.033831,0.0,8.245317,6.4641905,5.675723,8.573563,0.0,14.602026,4.921847,15.346982,7.1036506,20.309788,5.595424,1.6589146,2.114435,2.8481858,13.5958395,13.388817,1.7632214,1.0774255,1.6177213,11.6300955,2.4786673,6.351765,5.451079,1.9321988,1.1996742,1.4783367,0.7958024,1.2749666,0.0,4.359811,6.764443,9.713808,12.031052,2.5004513,8.343814,0.9034015,18.867113,7.2039866,0.0,5.5232325,13.116585,6.0477576,7.7655897,-3.9520216,-0.0,-10.420986,-5.1703997,-13.907934,-9.76477,-14.5610695,-7.752387,-9.314577,0.0,-6.639848,-7.115269
29,3.4613028,0.0,0.0,5.0947566,1.9133519,6.7322083,0.0,6.709433,1.8992496,8.162359,1.8179095,4.3301215,6.5998845,13.439384,0.0,0.0,1.0832477,0.0,3.697455,6.456659,8.320031,2.99787,1.0352192,0.0,8.112606,7.78019,3.9331875,2.839751,5.573003,3.2123394,1.6344262,0.9790102,8.435892,7.9441094,0.0,0.8274189,3.1088178,0.0,10.64466,0.0,12.702187,1.0654124,4.4092765,11.990409,0.8599224,0.0,3.3453164,0.0,2.7888832,8.82415,4.856777,1.3109608,0.0,2.8894646,2.6120422,2.5484784,0.61860484,4.8834515,5.487489,14.208772,0.0,9.931826,0.0,9.4502125,0.0,1.6683261,3.204446,8.29683,-3.1564429,-13.194014,-8.892673,-7.6781907,-15.560861,-0.9711176,-4.8878965,-3.8145132,-17.069988,-4.4642954,-1.4999319,-7.538329
30,0.0,3.2098181,3.2959542,0.0,12.740647,1.6690931,10.241083,1.3088565,3.9417996,14.882467,7.146084,3.3290882,4.2370625,3.2130723,1.9617802,0.0,1.6584644,5.180209,0.0,0.0,1.8216319,0.0,12.203636,0.85418683,1.7379643,4.647566,0.0,13.538059,11.900436,7.4124393,2.6471574,4.991598,0.0,0.0,13.38151,0.791785,7.302258,8.482467,20.668493,3.5842829,5.9805856,0.0,1.6738673,1.4960603,1.4439437,4.363699,7.684474,5.775467,7.0863643,12.630957,22.011728,0.0,5.1091366,4.383182,5.581332,0.899205,2.020795,5.4133973,0.0,0.0,2.61679,4.859088,5.5826497,3.4427292,0.0,2.9898882,8.211569,1.590784,-18.355642,-7.3894444,-11.870471,-12.668718,-3.2538378,-14.87985,0.0,-23.54691,-1.9022402,-1.3569294,-5.3156075,-0.7988787
31,19.828066,0.0,2.461153,9.733353,0.0,4.6417465,6.283383,11.644691,1.1620555,0.6194835,6.121589,0.93893236,1.3529158,10.911282,2.0203457,3.838435,1.7461312,2.8882978,0.71563584,14.707017,8.641944,1.426151,1.1736755,11.329515,5.0982423,9.506942,17.067915,10.191727,11.553638,4.929087,9.331513,7.6226554,0.0,3.292579,0.0,16.316357,1.9156263,11.817479,3.2663512,1.3118736,2.1290193,0.0,5.44296,2.4366148,1.3497877,7.828149,11.584053,2.6973765,0.98395395,3.7908247,5.6413136,4.4997964,10.582503,3.1154969,5.103508,8.327902,0.0,2.6971402,4.976321,6.9716806,7.2497725,0.84581697,3.5085845,5.4889455,1.508235,7.536179,0.0,3.7317977,-1.801049,-8.297718,-15.551355,-7.3418374,-1.1688958,0.0,-3.9300578,-9.398641,-8.084366,-15.757838,-14.249459,-3.689257
32,2.546206,2.2482479,4.86305,0.0,4.720967,12.734597,3.1019964,0.7860142,6.7666817,6.7897444,4.67265,10.063614,7.8357434,0.0,4.1677155,3.0846221,0.0,4.8778634,0.0,4.150314,9.888467,1.5745103,1.4561443,5.8070493,6.9615617,3.1872342,6.584773,2.0706508,5.223041,3.6243193,4.8260174,3.7388308,5.8928027,1.6105133,5.9851565,1.8385036,12.386932,1.7702551,11.423717,5.786961,2.619731,0.0,7.8385315,1.4174682,0.0,2.348337,0.0,4.752475,0.61586016,5.476022,3.3838031,0.0,8.023787,1.160038,0.0,1.7635708,0.0,10.497807,8.6778755,7.834461,2.2023458,3.957711,5.176478,4.4878383,5.2321815,0.0,2.9662373,0.0,-9.630065,-3.2885134,-3.5801451,-13.954747,-5.610847,-1.8423146,-4.6243415,-12.755608,-7.731421,-8.432833,-19.15798,-10.730502
33,4.6028194,10.281451,10.193622,1.6520748,13.00895,3.78322,8.11727,2.3546903,2.0879538,5.663506,7.5880613,8.930471,1.4602022,5.1803317,4.390693,1.2581494,0.0,0.88946986,1.8290038,0.0,7.848419,4.403285,2.9479446,0.0,1.3653549,1.6890234,9.539748,0.0,7.131107,0.0,0.0,5.431089,0.0,2.2003458,8.905443,0.0,4.2156053,13.469752,3.406371,0.0,4.406162,0.0,7.049532,3.2089915,2.7957983,1.010419,5.6914425,10.966665,9.498746,3.318118,1.4833686,4.35927,1.637293,4.6508183,3.592111,3.5639045,1.8447043,16.922253,6.804516,6.692994,1.2077358,4.575628,6.810153,0.85724974,0.0,4.4560566,3.394158,1.9931468,-6.8152146,0.0,0.0,-12.919869,-5.4753737,-4.9587913,-4.8523083,-0.8862118,-0.6369526,-4.7830114,0.0,-2.5172434
34,0.0,4.6733336,2.5083592,0.7490267,8.129008,2.8544588,9.017618,5.630178,6.49763,4.470004,1.053284,2.9332166,0.0,3.8563976,0.7052302,3.7961817,6.0585027,14.29265,9.991341,4.30651,6.151001,14.718426,3.6609304,10.407824,7.2496448,1.6775017,0.0,6.3353834,2.8692744,0.0,8.45661,5.7586646,0.0,0.0,0.0,6.815165,0.0,0.0,0.0,0.0,0.0,4.1646748,16.4679,7.4661574,1.0183797,2.6804132,2.4786017,3.3603961,1.8241184,7.115635,6.5727825,14.501164,1.3723933,8.003361,5.0052214,4.3100095,3.9165208,0.96441627,3.1556756,12.747896,6.084038,2.6117778,0.0,0.0,0.0,12.547825,2.649363,1.4892493,-5.992518,-11.145278,-13.66552,-2.9578915,-7.049922,-4.302113,-4.886077,-2.3854418,-9.832093,-0.9413918,-8.348607,-0.0
35,5.4225693,7.0850244,1.8596822,0.0,3.5749931,3.6107857,1.7828304,0.0,8.528704,2.2476516,1.7956861,8.103305,6.6330667,5.5217185,3.7225645,4.4147387,3.079302,0.9521102,4.5001817,0.821954,0.0,0.0,6.8791914,6.3460703,5.2816925,2.4065027,15.842286,0.0,2.1805983,0.0,19.404682,0.6264365,0.0,7.3972554,3.3927124,1.3292834,0.0,4.938737,1.4166284,3.3328154,3.2123344,3.169121,4.73724,2.3530183,0.0,0.0,9.927742,5.9661984,8.639796,0.0,3.9982617,0.0,0.9392953,3.3820481,0.6650056,0.0,0.0,5.7837973,0.0,6.805986,1.8363812,1.6771575,2.4018738,2.1581802,2.1816719,8.402089,1.4176655,5.000024,-2.08174,-0.0,-6.6078625,-19.818935,-10.187524,-2.0391421,-6.3892817,-5.724302,-0.0,-4.793674,-2.4165952,-5.957602
36,14.36854,14.815288,5.938337,23.32666,0.0,5.367567,3.8964417,0.0,12.723119,4.616227,2.3452587,0.0,9.363269,0.0,2.0585828,1.8281178,5.570473,5.797756,1.0939502,3.8718112,2.701184,7.3155437,4.00009,0.0,6.295479,6.1718655,2.524938,0.0,0.0,0.0,3.2927012,0.0,5.523552,9.363828,0.0,10.959936,0.0,13.995831,7.7913485,3.1485698,3.7278192,0.0,11.530465,10.556374,12.877998,5.5435286,7.4063516,0.7365952,4.183567,1.0619727,0.0,6.5926647,4.533949,3.2555463,5.5101914,0.0,4.1647573,1.5556217,1.9861432,0.9289598,3.7870615,0.6462979,4.0775485,7.09837,1.8463335,4.2178545,8.386616,7.778977,-2.8640313,-0.63876283,-7.722863,0.0,-19.469143,-4.522886,0.0,-2.9353802,-9.566976,-3.8762753,-9.724088,0.0
37,7.1534886,5.8953023,0.0,11.2309475,10.931338,1.1527497,3.5180585,0.8337734,2.1527514,9.382484,2.6696093,3.7500997,11.490603,10.119892,10.199544,2.6777933,2.3131254,7.003005,10.997186,1.8085192,3.7827604,0.0,5.725914,0.0,0.0,6.6380486,0.0,3.1060395,0.0,0.93133307,0.0,0.0,4.597763,3.3630874,5.4631224,0.0,9.704055,1.5425911,2.7127597,3.8703735,1.9805944,2.4452753,7.063852,2.3969946,12.280379,1.0342847,4.4394946,6.65743,0.0,4.6803927,13.777282,11.0621195,3.8125672,3.0664573,6.847238,0.0,1.9280254,4.0367293,3.4124718,7.623718,6.58596,6.7542014,10.681733,4.081158,0.0,0.0,4.2427087,10.538291,-6.8310122,-3.1358142,-6.47291,-2.5491683,-2.321939,-13.228062,0.0,-6.4602118,-4.304217,-11.6045,-2.8093472,-11.63861
38,0.0,4.2252645,0.7111054,7.4646606,11.356815,8.494989,2.8927646,6.7533216,2.3495455,0.0,6.020944,6.8503394,12.827135,18.264837,6.2065864,9.222726,11.637648,1.6977115,0.0,3.590891,4.2683053,9.821304,3.2369778,0.0,11.1476145,1.8188637,2.8987825,0.6983404,7.342734,2.28655,1.5365903,10.641752,0.0,2.5445464,1.193747,5.128089,6.3352666,2.1309931,0.0,9.667277,0.98925173,9.192563,5.6834755,3.1487412,17.078217,3.1539233,10.15162,2.898987,0.0,1.7135845,2.0180104,0.0,0.0,8.704982,4.0337796,2.353549,15.279027,0.0,4.515428,5.360639,0.0,4.2629805,1.4066648,7.8883514,3.9808576,3.9661164,0.9070776,3.7885528,-2.24031,-14.250344,-1.2596883,-11.216805,-12.730845,-3.4438636,-7.419882,-6.7249513,-15.581804,-16.835556,-23.891108,-12.647446
39,0.0,1.9910294,6.725678,13.267555,8.966989,6.4612184,4.4545374,4.298122,11.043928,10.161605,2.5163326,0.941769,6.694436,10.212462,1.8614821,3.6047685,1.7221239,6.640006,8.870648,3.6572173,1.8014432,6.752387,6.784137,8.590269,7.6296353,9.167855,11.9949,3.0956404,7.1308246,10.754153,2.9829445,9.800134,6.7929406,3.4624434,2.2990353,7.2700906,4.1777024,12.36542,5.4460955,4.4731927,0.8975097,2.3359632,1.1423212,1.1196076,4.443994,1.4472567,4.88444,0.0,16.299074,4.812217,0.0,0.66321963,12.121341,0.6395001,0.0,14.016134,18.461134,6.289851,4.968409,6.2469454,1.5310358,12.154751,21.755491,4.0276585,0.0,2.304564,7.017899,3.170642,0.0,-18.091614,-1.3782076,-1.5120198,0.0,0.0,-14.79818,-5.0077767,-5.0903754,-8.589683,-13.045449,-8.696466
40,0.0,1.0592661,1.7729864,10.5627985,6.2148166,5.6900067,0.0,11.231765,11.856151,1.9200568,0.0,5.7346954,2.6740875,4.5047183,15.544089,0.0,5.616907,3.4604385,2.2628047,1.8976959,5.2489233,0.0,0.0,1.3544598,4.4727297,2.283662,2.2012787,1.4034411,0.0,8.467366,5.195338,0.0,8.613307,3.7231188,17.313131,4.8245897,3.253119,2.3264265,1.2541916,6.944379,1.4687234,0.0,1.4327477,2.8828578,4.1502786,2.6096275,2.247921,6.76311,4.790673,0.9776663,2.5222206,5.909241,6.207033,11.18652,0.72104406,0.0,0.0,1.2958653,0.0,0.0,2.6195645,7.4711647,5.525802,3.0867057,0.0,1.1693455,5.773383,3.7659051,-12.80259,-10.695333,-1.0307112,-2.8039687,-3.5519373,-4.1991057,-5.8699746,-9.886794,-18.08577,-2.6220498,-3.3853045,-2.225928
41,11.275634,6.3655415,0.0,0.0,6.218184,1.8048286,0.0,3.0763597,5.244505,16.066484,0.0,0.0,7.410927,10.238946,3.6647687,3.088108,9.833075,11.06658,8.37372,7.46151,2.5456798,2.0305758,1.4783208,0.0,0.0,0.0,0.653248,12.306291,2.06263,8.617598,3.5795045,0.0,2.9662206,1.2751771,2.3113365,3.256,4.936787,5.373388,6.7094774,3.9732418,4.6449776,0.0,0.0,0.93160313,7.1772337,6.5745287,1.270674,4.7964964,5.4778337,7.0069222,15.7705145,2.6287436,4.3439937,10.149678,9.336589,2.5318909,1.0500332,14.899738,1.6450095,1.7397348,1.1625855,19.368414,4.41168,0.0,0.0,3.6453335,7.372962,1.0823734,-11.911099,-13.448501,0.0,-5.6691504,-3.392889,-0.0,-1.4570647,0.0,-9.098734,-10.384216,-7.9089847,-6.47019
42,0.0,11.571162,8.911442,0.0,2.5912914,6.375633,0.0,0.0,1.3799537,1.7307811,4.6035614,2.2369766,0.78039587,5.1611023,5.099448,5.8098645,0.0,0.0,0.0,11.148565,0.0,14.99372,4.0061455,4.979828,0.0,0.0,10.291816,5.6417866,5.731939,0.0,0.73367906,3.929788,2.4043627,5.10226,5.693381,4.5746784,3.705861,5.3305,2.5609612,0.0,5.1529884,0.0,11.01482,3.6417,2.6685305,0.8005134,2.4842947,2.0397482,2.9430294,1.137999,2.767973,3.9482527,2.6457288,1.9776595,11.379011,5.001365,2.6464512,1.1557866,6.123195,0.61762273,8.614323,11.544542,0.0,0.7039892,14.930403,0.0,6.700931,1.1452634,-2.155142,-1.8570778,-0.0,-1.6542246,-0.0,-16.840063,-17.094252,-7.1675115,-5.1799664,-7.1089354,-9.673208,-5.742631
43,6.5090113,0.0,2.4421937,2.1123273,3.52128,0.0,0.0,0.0,3.5654233,4.2819114,2.1764767,6.6084857,4.227167,1.0438305,5.9393673,0.0,0.0,0.0,3.3494265,4.5486526,0.646886,5.129387,2.2065606,15.619851,4.5922894,6.3694696,1.189709,8.832212,7.7915926,0.67977256,2.5626397,0.0,3.141465,2.9926147,0.0,3.847703,3.4134083,2.314235,2.1066968,4.9234214,0.0,2.635451,0.0,3.3264306,0.0,0.0,0.0,2.989643,0.0,0.0,4.3600698,6.464401,2.8612337,0.0,0.70732796,3.4377148,1.5901136,2.9066505,5.0405126,0.0,3.7764776,3.2799606,5.5800095,4.6208196,5.728644,0.0,0.99849683,0.0,-12.330507,-7.7644987,-1.3977671,-6.3998494,-14.613755,-18.180582,-7.15864,-15.407584,-4.2220683,-8.278036,-5.619673,-11.692143
44,6.7319984,7.797455,6.4254403,0.97008723,3.828398,0.85562676,3.3576152,1.9900317,1.7275653,19.60691,2.0887384,5.171881,5.537024,3.8845696,1.6109539,0.0,4.175131,10.027894,2.995524,0.0,1.3584635,3.3177211,9.96379,2.7662728,0.0,5.830826,3.4865272,0.0,8.176219,0.0,0.0,0.0,1.4528644,0.0,0.74763185,3.0207934,5.5984373,0.0,9.232693,8.005978,10.754732,0.0,5.50081,0.72485703,2.7159271,0.0,2.219145,3.1872582,1.3411235,2.1995282,1.9877495,3.615135,6.707841,1.7338176,5.88665,2.2100089,11.6782675,7.4988213,1.0227678,1.9339391,11.133801,5.370904,0.0,3.8245354,7.43284,4.793488,4.501132,0.0,-14.693316,-10.614592,-5.5707707,-0.83147275,-4.756902,-11.8883,-0.0,-8.685566,-7.547015,-1.8781943,-8.371862,-11.332916
45,8.183071,2.1290176,0.0,0.0,0.0,5.916897,4.9583607,5.1454363,2.3915005,2.841146,2.6371853,5.0264277,2.8607066,0.0,2.0627582,13.418052,7.8845005,5.1558785,24.388193,3.9459956,16.738997,1.1055499,14.157704,1.9405149,1.4932052,0.0,15.588391,0.9516844,0.0,6.307188,0.9034704,0.77389336,2.34207,1.293941,9.246753,1.8957566,1.3759462,0.0,3.0608034,8.028613,0.74732447,9.44503,7.3222647,1.3258051,0.0,0.0,0.91088116,0.0,4.4735813,4.8521247,4.9016953,21.495031,1.760538,1.0976616,3.827959,3.2788785,7.0186744,0.0,4.7498546,0.0,8.338154,5.949252,1.3176115,0.0,5.1587377,15.004308,2.6168902,9.526582,-5.6380224,-5.6519,-2.661712,-2.2446315,-0.0,-27.222128,-9.385684,-2.0678854,-4.014396,-15.097296,-13.555768,-0.0
46,1.1801856,3.7770576,4.097481,3.0309591,0.0,2.3030963,2.234187,11.154078,7.680277,0.0,11.387075,5.41396,4.454118,14.061631,0.0,2.2687101,8.837344,5.374658,0.0,3.7196746,8.168142,17.033775,0.0,5.9593654,4.2537575,0.0,0.7829473,2.9937387,9.276524,10.566735,2.6992183,2.2762408,1.5026519,15.186961,8.308449,2.7641468,5.243326,0.0,0.0,0.0,1.4229966,0.0,0.0,0.8623114,4.577806,2.5157025,0.0,6.3304033,0.0,6.487967,0.0,5.7541075,20.827484,3.437802,1.9362954,4.6830854,0.7871759,4.541626,6.9995165,2.0938115,7.426642,3.4867525,0.0,1.1012043,0.0,1.9882718,0.0,7.2063704,-13.798588,-1.1657516,-2.9013457,-10.288376,-20.554531,-2.7258532,-8.882327,-0.0,-4.021636,-9.401213,-5.524237,-3.9487002
47,6.9958777,8.0249,4.0561013,2.0023713,0.0,2.5997813,5.775397,5.186231,9.69064,2.1089969,12.077272,0.84891325,11.837687,0.0,6.9486384,1.2182641,2.941595,2.5466235,7.1594105,1.2046163,6.3358884,2.1399088,3.2123086,12.540645,4.8874125,16.053953,17.553135,5.953535,7.4545436,6.4135394,7.9989524,2.5737967,0.6371179,17.77423,1.4983112,0.0,1.6014128,9.0408125,6.049967,0.0,3.9662263,0.0,4.106604,4.554569,1.0256429,5.869268,3.9728403,5.018635,0.0,0.0,3.5776355,5.1492324,0.0,13.963958,14.030458,0.0,3.604154,4.107276,1.8856779,10.700372,5.3339257,2.9292343,3.4278128,1.7955775,0.0,2.4114802,0.0,5.110973,-7.0999093,-6.8439493,-13.575476,-2.8084326,-2.5277207,-14.793963,-0.7161373,-1.1143733,-4.6973963,-3.4578383,-14.2433,-13.444611
48,7.723243,1.5489885,2.1599057,2.6173477,0.0,5.4650545,0.0,0.0,0.0,0.6574243,1.9897829,1.9636632,0.0,6.9883084,8.4106045,1.9724544,4.1176176,6.4936047,8.960772,3.0987492,14.131902,2.869248,4.368324,9.651876,0.0,5.9723783,4.344378,10.886448,2.967444,8.84936,4.285725,5.1341033,0.0,0.625444,0.0,9.701907,5.7770753,6.177049,10.769779,2.8788235,4.3037043,0.0,5.5962496,5.725713,0.0,0.0,11.62244,2.7649975,4.7919683,12.646591,1.021151,1.6591676,5.105609,3.0515792,3.8567405,1.1921161,2.677205,2.155455,1.0681477,1.6718148,0.78851104,7.015396,1.6579074,2.7674823,2.285781,0.9234932,1.1590683,4.5991077,-7.409785,-1.1143082,-11.761358,-33.20193,-1.5570995,-5.136168,-6.590387,-6.64015,-14.638656,0.0,-4.088422,-11.033255
49,6.2643433,1.8955326,4.329176,5.615454,1.8835677,10.492232,4.4343977,0.0,9.532493,2.8669198,0.67492616,0.0,0.0,0.0,0.6504607,2.005361,7.1553736,0.90153223,5.8232045,3.7395802,4.2630553,0.73367345,0.0,2.4650183,4.4533987,6.862406,13.04421,1.3936901,2.5952806,2.1823354,4.6693306,1.5380685,1.0908502,4.692026,0.0,0.0,0.8710037,4.1854105,7.191729,7.6101327,4.413326,14.557268,0.0,3.3230379,3.6764815,2.098038,5.295181,0.0,12.002784,0.0,5.0940866,6.0272865,2.4071672,1.8299495,6.607878,2.0904748,2.3459375,3.9935076,0.0,1.1773744,3.191906,11.956214,0.8046977,4.3715286,1.1895753,6.4209905,1.817104,0.6322345,-1.070029,-7.5902095,-14.692013,-3.3245263,-11.248464,-1.3272212,-2.4596555,-8.437391,-27.571398,0.0,-7.090243,-10.685513
50,3.8054886,1.2551658,12.441357,6.618916,3.7324092,1.410949,9.235192,4.0308223,2.7228138,0.0,21.444378,0.0,0.0,3.4560785,4.635021,15.235975,0.0,6.6705627,9.901466,12.841281,7.275249,7.5588613,0.64903253,4.882748,3.729806,10.596329,1.9861889,2.2101707,3.321605,8.88124,13.173292,14.287296,3.0578902,1.9943204,3.0426173,5.245228,3.6764715,2.0018928,5.8297544,8.289505,3.8156157,4.7102227,6.285415,0.6481839,6.0783095,9.8930435,4.91457,3.3308349,4.6720514,0.0,4.0271506,3.3590674,5.164416,4.097198,4.2272077,4.735626,2.0931919,0.7892187,5.7379184,1.8035017,1.7542789,4.182198,8.185927,2.427956,0.0,2.5685875,0.0,3.1910903,-9.944381,-2.5705156,-7.4420404,-3.0957007,-11.859067,-7.7608557,-0.0,-7.127298,-4.3290033,-2.7971756,-4.941111,-3.1756344
51,10.904282,0.0,11.902701,4.3515472,1.9813392,6.1626053,12.350034,6.556649,9.327337,7.6535435,3.7627542,0.68515533,7.5207458,1.0076329,0.0,6.3749743,1.3162763,4.916958,15.255692,2.6633918,1.0200751,2.021188,0.0,1.0900105,0.0,3.2471056,0.0,2.8673937,0.0,0.0,0.0,0.0,9.123446,2.619549,0.0,6.0166054,0.0,7.4238505,14.130372,8.79245,4.1199937,0.0,0.0,1.0470752,5.466236,6.486289,3.209554,11.677749,8.888033,4.550564,1.6706306,2.9361672,2.4012659,3.2362702,2.4619946,0.6443672,4.87988,1.003142,8.219431,9.475668,14.127917,11.792737,5.3186617,18.754251,2.8874261,0.0,1.3632166,15.7728615,-2.3294115,-8.001279,-3.8489683,-5.522041,-6.751872,-12.635075,-17.977898,-0.0,-16.692722,-20.26175,-8.622732,-17.881124
52,12.412175,4.3570037,2.747141,3.7625291,4.383903,6.5135665,3.574247,1.9640136,10.11965,6.0354805,2.7336626,12.411046,4.600352,6.1107965,4.848342,0.0,2.1269047,1.5754477,3.6877854,5.5625043,0.0,4.079744,1.5584038,0.0,0.0,9.020589,0.0,0.0,2.5469165,0.0,5.118739,9.644567,3.1492589,6.6808195,0.0,0.0,3.1262665,6.036308,4.476147,1.2726688,3.5664697,6.661422,1.3458188,6.449512,3.1820655,9.734443,0.0,4.242292,1.8132521,1.7853994,11.750632,8.410158,2.5104737,6.5141344,2.4539392,13.313065,3.5180635,0.0,4.4552712,1.4065067,9.020773,1.4062874,16.704857,8.496594,22.429083,7.6935034,5.4071083,1.9654808,-2.464245,-9.322334,-2.261873,-3.6895623,-8.300561,-2.7463984,-8.522837,-13.051367,-15.638129,0.0,-2.601766,-2.0308094
